cv_26,5F,,MText,""
cv_27,64,,MText,""
cv_28,66,,MText,""
cv_29,67,,MText,""
cv_30,69,,MText,""
cv_31,6A,,MText,""
cv_32,6C,,MText,""
cv_33,6D,,MText,""
cv_34,6F,,MText,""
cv_35,70,,MText,""
cv_36,71,,MText,""
cv_37,72,,MText,""
cv_38,73,,MText,""
cv_39,74,,MText,""
cv_40,75,,MText,""
cv_41,76,,MText,""
cv_42,77,,MText,""
cv_43,78,,MText,""
cv_44,79,,MText,""
cv_45,7A,,MText,""
cv_46,7B,,MText,""
cv_47,7C,,MText,""
cv_48,7D,,MText,""
cv_49,7E,,MText,""
cv_50,7F,,MText,""
cv_51,80,,MText,""
cv_52,81,,MText,""
cv_53,82,,MText,""
cv_54,84,,MText,""
cv_55,86,,MText,""
cv_56,87,,MText,""
cv_57,88,,MText,""
cv_58,8A,,MText,""
cv_59,8B,,MText,""
cv_60,8C,,MText,""
cv_61,8D,,MText,""
cv_62,8E,,MText,""
cv_63,8F,,MText,""
cv_64,90,,MText,""
cv_65,91,,MText,""
cv_66,92,,MText,""
cv_67,93,,MText,""
cv_68,94,,MText,""
cv_69,95,,MText,""
cv_70,96,,MText,""
cv_71,97,,MText,""
cv_72,98,,MText,""
cv_73,99,,MText,""
cv_74,9A,,MText,""
cv_75,9C,,MText,""
cv_76,9E,,MText,""
cv_77,9F,,MText,""
cv_78,A0,,MText,""
cv_79,A1,,MText,""
cv_80,A2,,MText,""
cv_81,A3,,MText,""
cv_82,A4,,MText,""
cv_83,A5,,MText,""
cv_84,A6,,MText,""
cv_85,A7,,MText,""
cv_86,A8,,MText,""
cv_87,A9,,MText,""
cv_88,AA,,MText,""
cv_89,AB,,MText,""
cv_90,AC,,MText,""
cv_91,AE,,MText,""
cv_92,B0,,MText,""
cv_93,B1,,MText,""
cv_94,B3,,MText,""
cv_95,B4,,MText,""
cv_96,B5,,MText,""
cv_97,B6,,MText,""
cv_98,B7,,MText,""
cv_99,B8,,MText,""
cv_100,B9,,MText,""
cv_101,BA,,MText,""
cv_102,BC,,MText,""
cv_103,BD,,MText,""
cv_104,BE,,MText,""
cv_108,C1,,RasterImage,""
cv_109,C1,,RasterImage,""
cv_110,C1,,RasterImage,""
cv_111,C1,,RasterImage,""
cv_112,C5,,RasterImage,""
cv_113,C5,,RasterImage,""
cv_114,C5,,RasterImage,""
cv_115,C5,,RasterImage,""
